231,17:42:48.904,Thread Group 1-2,POST - Comprar,1286,Success,312,200,1286,0
232,17:42:48.904,Thread Group 1-6,POST - Comprar,1927,Success,313,200,1927,0
233,17:42:45.708,Thread Group 1-10,POST - Comprar,5769,Success,312,200,5769,0
234,17:42:48.264,Thread Group 1-4,GET - Filmes,3213,Success,540,158,3213,0
235,17:42:47.626,Thread Group 1-7,GET - Filmes,3851,Success,540,158,3851,0
236,17:42:49.543,Thread Group 1-1,POST - Comprar,2572,Success,313,200,2572,0
237,17:42:49.543,Thread Group 1-5,POST - Comprar,3210,Success,313,200,3210,0
238,17:42:49.543,Thread Group 1-3,POST - Comprar,3854,Success,312,200,3854,0
239,17:42:48.904,Thread Group 1-8,GET - Filmes,4493,Success,540,158,4493,0
240,17:42:51.477,Thread Group 1-4,POST - Comprar,2559,Success,313,200,2559,0
241,17:42:51.478,Thread Group 1-7,POST - Comprar,3195,Success,313,200,3195,0
242,17:42:50.831,Thread Group 1-6,GET - Filmes,3842,Success,540,158,3842,0
243,17:42:49.543,Thread Group 1-9,GET - Filmes,5130,Success,540,158,5130,0
244,17:42:50.190,Thread Group 1-2,GET - Filmes,4484,Success,540,158,4484,0
245,17:42:52.116,Thread Group 1-1,GET - Filmes,3196,Success,540,158,3196,0
246,17:42:53.398,Thread Group 1-8,POST - Comprar,1914,Success,312,200,1914,0
247,17:42:52.754,Thread Group 1-5,GET - Filmes,2558,Success,540,158,2558,0
248,17:42:51.477,Thread Group 1-10,GET - Filmes,3836,Success,540,158,3836,0
249,17:42:54.674,Thread Group 1-6,POST - Comprar,1277,Success,312,200,1277,0
250,17:42:54.674,Thread Group 1-9,POST - Comprar,1913,Success,313,200,1913,0
251,17:42:54.674,Thread Group 1-2,POST - Comprar,2561,Success,313,200,2560,0
252,17:42:54.037,Thread Group 1-4,GET - Filmes,3198,Success,540,158,3198,0
253,17:42:53.398,Thread Group 1-3,GET - Filmes,3837,Success,540,158,3837,0
254,17:42:55.313,Thread Group 1-5,POST - Comprar,2562,Success,312,200,2562,0
255,17:42:55.313,Thread Group 1-1,POST - Comprar,3199,Success,312,200,3199,0
256,17:42:55.313,Thread Group 1-10,POST - Comprar,3835,Success,313,200,3834,0
257,17:42:54.674,Thread Group 1-7,GET - Filmes,4474,Success,540,158,4474,0
258,17:42:57.235,Thread Group 1-3,POST - Comprar,2550,Success,313,200,2550,0
259,17:42:57.235,Thread Group 1-4,POST - Comprar,3189,Success,312,200,3189,0
260,17:42:55.951,Thread Group 1-6,GET - Filmes,4474,Success,540,158,4474,0
261,17:42:56.588,Thread Group 1-9,GET - Filmes,3837,Success,540,158,3837,0
262,17:42:55.313,Thread Group 1-8,GET - Filmes,5112,Success,540,158,5112,0
